+----------------------------------+-------------+-----------------+
|            Algorithm             | Precision@5 |      NDCG@5     |
|   /(+(#20(),#38()),log(#22()))   |    0.176    |  0.158124802192 |
|  /(+(1(),#38()),/(#38(),#36()))  |     0.16    |  0.158200135243 |
|     /(log(#36()),log(#20()))     |    0.184    |  0.158336723149 |
|          /(#13(),#22())          |    0.208    |  0.158372360897 |
| /(/(#22(),#36()),+(#20(),#22())) |    0.216    |  0.158489868757 |
|          *(#18(),#42())          |    0.184    |  0.158729880791 |
|  /(+(1(),#22()),/(#38(),#20()))  |    0.184    |  0.158956152864 |
|          /(#16(),#37())          |    0.208    |  0.158964313397 |
|     /(exp(#36()),exp(#38()))     |    0.184    |  0.15915300804  |
|   /(+(#20(),#22()),log(#38()))   |    0.192    |  0.159185813584 |
|    +(exp(#36()),/(1(),#20()))    |    0.208    |  0.159544826758 |
| /(/(#38(),#20()),*(#20(),#20())) |     0.2     |  0.160013961649 |
|    /(log(#36()),sqrt(#38()))     |     0.16    |  0.160075986217 |
|  /(sqrt(#20()),/(#38(),#36()))   |    0.168    |  0.160126303524 |
|          *(#34(),#41())          |    0.208    |  0.160423809828 |
|          *(#35(),#41())          |    0.208    |  0.160486329327 |
|          /(#19(),#36())          |    0.192    |  0.160497862741 |
|    +(exp(#22()),/(1(),#22()))    |    0.184    |  0.16056012035  |
|          /(#21(),#38())          |     0.2     |  0.16063549761  |
| /(/(#38(),#20()),+(#20(),#38())) |    0.216    |  0.16085167741  |
|          /(#42(),#37())          |    0.184    |  0.160873514231 |
|          *(#17(),#41())          |    0.192    |  0.160908191396 |
| /(/(#38(),#36()),*(#20(),#20())) |    0.208    |  0.160925345253 |
|  *(+(1(),#20()),/(#20(),#38()))  |    0.184    |  0.160939942908 |
|          /(#16(),#38())          |    0.208    |  0.16097844868  |
|          /(#17(),#38())          |     0.2     |  0.16098127536  |
|          /(#43(),#42())          |     0.2     |  0.161052964704 |
|          /(#44(),#23())          |    0.184    |  0.16106831753  |
|          +(#42(),#44())          |    0.192    |  0.161235532242 |
|          *(#43(),#44())          |    0.176    |  0.161423467348 |
|   /(/(#38(),#36()),exp(#38()))   |    0.216    |  0.161498412799 |
| /(+(#36(),#22()),*(#36(),#20())) |    0.208    |  0.161678005287 |
|           /(1(),#42())           |    0.192    |  0.161707975014 |
|          /(#3(),#38())           |    0.216    |  0.161780053448 |
|  *(+(1(),#38()),/(#36(),#22()))  |    0.176    |  0.161833827582 |
|   /(+(#36(),#36()),log(#22()))   |    0.176    |  0.162241313528 |
|   /(+(#36(),#20()),log(#22()))   |    0.184    |  0.162241313528 |
|    /(*(1(),#36()),log(#22()))    |    0.176    |  0.162241313528 |
|          /(#41(),#42())          |     0.2     |  0.162261657756 |
|          /(#40(),#39())          |    0.208    |  0.162442601201 |
|          /(#17(),#22())          |     0.2     |  0.162482542934 |
|  *(+(1(),#22()),/(#20(),#38()))  |    0.192    |  0.16255223624  |
|          /(#44(),#39())          |    0.184    |  0.162625445093 |
|          +(#34(),#41())          |     0.2     |  0.16263719786  |
|          /(#42(),#21())          |    0.192    |  0.162999140267 |
|  *(sqrt(#36()),/(#36(),#38()))   |    0.168    |  0.163173483838 |
| /(/(#38(),#20()),*(#36(),#20())) |    0.208    |  0.163174366374 |
|          +(#41(),#44())          |    0.184    |  0.163426330165 |
|  +(+(1(),#20()),/(#20(),#22()))  |    0.168    |  0.163672069593 |
|          /(#42(),#23())          |     0.2     |  0.163691033826 |
|  *(sqrt(#20()),/(#36(),#38()))   |    0.176    |   0.1637223869  |
|   /(/(#38(),#36()),exp(#22()))   |    0.208    |  0.16374743392  |
|          *(#40(),#42())          |    0.208    |  0.163772686204 |
|           /(1(),#0())            |     0.2     |  0.163855000286 |
| /(/(#38(),#36()),*(#36(),#36())) |    0.216    |  0.163866259933 |
|  +(sqrt(#36()),/(#36(),#22()))   |    0.176    |  0.163914040339 |
|  +(+(1(),#36()),/(#36(),#38()))  |    0.168    |  0.16395204762  |
|          /(#12(),#37())          |    0.184    |  0.16412180618  |
|   *(sqrt(#22()),/(1(),#36()))    |    0.216    |  0.164131320732 |
|    *(exp(#38()),/(1(),#36()))    |    0.224    |  0.164182314521 |
|    *(exp(#38()),/(1(),#20()))    |    0.232    |  0.164182314521 |
|    *(/(1(),#36()),exp(#38()))    |    0.224    |  0.164182314521 |
|    *(/(1(),#20()),exp(#38()))    |    0.232    |  0.164182314521 |
|   /(exp(#38()),+(#36(),#36()))   |    0.224    |  0.164182314521 |
|   /(exp(#38()),+(#20(),#20()))   |    0.232    |  0.164182314521 |
|    /(exp(#38()),*(1(),#36()))    |    0.224    |  0.164182314521 |
|    /(exp(#38()),*(1(),#20()))    |    0.232    |  0.164182314521 |
|    /(exp(#38()),*(#36(),1()))    |    0.224    |  0.164182314521 |
|    /(exp(#38()),*(#20(),1()))    |    0.232    |  0.164182314521 |
|    /(exp(#38()),/(#36(),1()))    |    0.224    |  0.164182314521 |
|    /(exp(#38()),/(#20(),1()))    |    0.232    |  0.164182314521 |
|       /(exp(#38()),#36())        |    0.224    |  0.164182314521 |
|       /(exp(#38()),#20())        |    0.232    |  0.164182314521 |
|          /(#44(),#4())           |    0.216    |  0.164203494041 |
|          +(#41(),#42())          |    0.192    |  0.164212958223 |
|          /(#40(),#37())          |    0.216    |  0.164262854911 |
| /(/(#38(),#20()),+(#20(),#22())) |    0.208    |  0.164284655947 |
| /(*(#20(),#22()),*(#38(),#22())) |    0.192    |  0.164389931108 |
|    /(+(1(),#38()),exp(#36()))    |    0.192    |  0.164573113494 |
|    /(sqrt(#36()),exp(#20()))     |    0.176    |  0.16472940466  |
|          /(#42(),#36())          |    0.208    |  0.165210112379 |
|           /(1(),#4())            |    0.208    |  0.165221524159 |
|          /(#15(),#36())          |     0.2     |  0.165334742737 |
|          +(#33(),#41())          |     0.2     |  0.165410135537 |
|  *(+(1(),#36()),/(#36(),#22()))  |    0.184    |  0.165526333671 |
|          /(#40(),#28())          |    0.208    |  0.165659273399 |
|    *(exp(#22()),/(1(),#36()))    |    0.216    |  0.165739442083 |
|          /(#17(),#21())          |    0.208    |  0.165743145395 |
|   /(+(#20(),#22()),log(#22()))   |    0.168    |  0.165797695628 |
| /(*(#20(),#20()),*(#38(),#38())) |    0.192    |  0.165860388448 |
|          /(#23(),#21())          |    0.208    |  0.166088255092 |
|          /(#23(),#22())          |    0.176    |  0.166114022081 |
| /(/(#22(),#36()),*(#36(),#36())) |    0.216    |  0.166165598362 |
|  /(+(1(),#22()),/(#38(),#36()))  |    0.168    |  0.166661835688 |
|   /(+(#36(),#38()),log(#22()))   |    0.184    |  0.166670707578 |
|          *(#33(),#41())          |    0.216    |  0.167034228335 |
|          /(#13(),#38())          |    0.216    |  0.167057450298 |
|   /(/(#22(),#36()),log(#36()))   |    0.216    |  0.167096386136 |
|          /(#16(),#21())          |    0.216    |  0.167098148769 |
|          /(#32(),#0())           |    0.216    |  0.167108365982 |
|   *(sqrt(#38()),/(1(),#36()))    |    0.224    |  0.167178501046 |
|  /(/(#22(),#36()),sqrt(#38()))   |    0.216    |  0.167284321242 |
|  +(+(1(),#20()),/(#36(),#38()))  |    0.176    |  0.167318470276 |
|          /(#16(),#22())          |    0.208    |  0.167777849872 |
|   /(exp(#36()),/(#38(),#36()))   |    0.176    |  0.167807239672 |
|          /(#19(),#0())           |    0.208    |  0.167811673269 |
|  +(sqrt(#20()),/(#36(),#22()))   |    0.184    |  0.167856757305 |
|          *(#17(),#40())          |    0.192    |  0.167862422506 |
|          +(#18(),#41())          |    0.192    |  0.168234736003 |
|          /(#33(),#21())          |     0.2     |  0.16829615109  |
|   /(exp(#38()),+(#36(),#20()))   |    0.232    |  0.168327300958 |
|   /(exp(#22()),+(#36(),#20()))   |    0.224    |  0.168327300958 |
|   /(/(#22(),#36()),log(#20()))   |    0.216    |  0.168566843476 |
|  *(/(1(),#36()),/(#22(),#20()))  |    0.224    |  0.168968200728 |
|          /(#40(),#22())          |    0.232    |  0.169235852603 |
|          *(#16(),#35())          |    0.208    |  0.169271380614 |
|  /(/(#22(),#20()),sqrt(#38()))   |    0.224    |  0.169466786482 |
| /(/(#22(),#36()),*(#20(),#20())) |    0.224    |  0.169532021018 |
|   /(+(#20(),#20()),log(#22()))   |    0.176    |  0.169748916126 |
|          /(#40(),#21())          |    0.224    |  0.169878298688 |
|          +(#40(),#41())          |    0.192    |  0.169880762326 |
|          *(#42(),#44())          |    0.192    |  0.169967290243 |
|          /(#42(),#38())          |     0.2     |  0.17005615131  |
|          /(#35(),#21())          |    0.192    |  0.170235359216 |
|  +(sqrt(#38()),/(#36(),#22()))   |    0.184    |  0.170241485725 |
|   /(+(#36(),#22()),log(#38()))   |    0.192    |  0.170310754707 |
|  +(+(#20(),#20()),/(1(),#36()))  |    0.232    |  0.170388219302 |
|          /(#39(),#22())          |    0.176    |  0.170530181878 |
|          /(#32(),#38())          |    0.224    |  0.170541558222 |
|  +(sqrt(#22()),/(#20(),#22()))   |    0.176    |  0.170634575625 |
| /(+(#36(),#38()),*(#20(),#20())) |    0.208    |  0.170776308028 |
|           /(#3(),#0())           |    0.216    |  0.17125335242  |
|  /(/(#38(),#36()),sqrt(#22()))   |    0.232    |  0.171323487484 |
|          /(#36(),#20())          |    0.192    |  0.171571961374 |
|          /(#3(),#14())           |    0.216    |  0.171620945563 |
|          *(#16(),#32())          |    0.224    |  0.171630573615 |
|          /(#16(),#39())          |    0.208    |  0.171750655079 |
| /(/(#22(),#36()),*(#36(),#20())) |    0.224    |  0.171781042139 |
|          /(#39(),#21())          |    0.216    |  0.171798838423 |
|          /(#41(),#18())          |    0.208    |  0.171829325367 |
|          /(#44(),#0())           |    0.216    |  0.171909054351 |
|          +(#17(),#41())          |    0.224    |  0.171930699931 |
| /(/(#38(),#36()),+(#36(),#20())) |    0.232    |  0.172015381042 |
| /(*(#20(),#22()),*(#20(),#38())) |    0.208    |  0.172038370933 |
|  +(sqrt(#20()),/(#20(),#22()))   |    0.176    |  0.172105032964 |
| /(/(#38(),#36()),*(#36(),#20())) |    0.224    |  0.172156232808 |
|          +(#33(),#42())          |    0.192    |  0.172269785401 |
|   /(log(#22()),*(#36(),#36()))   |    0.216    |  0.172290338461 |
|  *(+(1(),#22()),/(#36(),#38()))  |    0.176    |  0.172413748065 |
|          /(#15(),#0())           |    0.208    |  0.172526825322 |
| /(/(#22(),#20()),*(#36(),#20())) |    0.224    |  0.17255960592  |
|          /(#43(),#0())           |     0.2     |  0.172573351652 |
|          *(#41(),#42())          |     0.2     |  0.172646869403 |
|   +(log(#36()),/(#20(),#22()))   |    0.176    |  0.172883596746 |
|  +(+(#36(),#36()),/(1(),#36()))  |    0.224    |  0.173189860444 |
| /(/(#22(),#20()),*(#36(),#36())) |    0.224    |  0.173251499479 |
|          /(#3(),#10())           |    0.224    |  0.173317294739 |
|          +(#43(),#44())          |    0.192    |  0.173346248462 |
|   /(/(#22(),#20()),log(#36()))   |    0.224    |  0.173403723472 |
|          /(#16(),#23())          |    0.216    |  0.173420570173 |
|          /(#17(),#39())          |    0.216    |  0.17342835522  |
|          /(#42(),#22())          |    0.208    |  0.173544295616 |
|   *(exp(#36()),/(#36(),#38()))   |    0.184    |  0.173559152049 |
| /(/(#38(),#20()),*(#36(),#36())) |    0.224    |  0.173626690148 |
|          *(#42(),#43())          |     0.2     |  0.173722200039 |
|          +(#16(),#40())          |     0.2     |  0.173907920992 |
|          /(#24(),#38())          |    0.224    |  0.173996352505 |
|  /(sqrt(#22()),+(#20(),#20()))   |    0.224    |  0.174041280031 |
|  *(+(1(),#20()),/(#20(),#22()))  |    0.184    |  0.174124393366 |
|          +(#41(),#43())          |     0.2     |  0.174153050582 |
|          +(#40(),#44())          |     0.2     |  0.174242945339 |
|          *(#13(),#16())          |    0.224    |  0.17428498837  |
|   /(/(#38(),#36()),log(#36()))   |    0.224    |  0.174548074148 |
|          *(#16(),#33())          |    0.216    |  0.174598413057 |
|  /(sqrt(#36()),/(#38(),#20()))   |    0.184    |  0.174643072206 |
|          /(#28(),#20())          |    0.224    |  0.175205415603 |
|          *(#16(),#34())          |    0.208    |  0.17526403092  |
|          /(#40(),#38())          |     0.24    |  0.175328450038 |
|          /(#34(),#21())          |     0.2     |  0.175453020945 |
|          /(#1(),#34())           |    0.216    |  0.175637645504 |
|          /(#42(),#20())          |    0.216    |  0.175662436152 |
|  +(+(1(),#36()),/(#36(),#22()))  |    0.184    |  0.175852737731 |
|          /(#12(),#36())          |    0.208    |  0.176050398095 |
|    *(exp(#22()),/(1(),#20()))    |    0.232    |  0.176191765856 |
|    /(log(#20()),sqrt(#22()))     |    0.176    |  0.17623042399  |
|          /(#2(),#37())           |    0.192    |  0.176294362355 |
|    /(+(1(),#22()),exp(#36()))    |    0.208    |  0.176296876986 |
|          /(#18(),#42())          |    0.208    |  0.176370486275 |
|            exp(#41())            |    0.208    |  0.176585213118 |
|          /(#19(),#14())          |    0.216    |   0.1766470269  |
|   /(/(#22(),#20()),exp(#38()))   |    0.224    |  0.176754445401 |
|   /(log(#38()),*(#36(),#36()))   |    0.224    |  0.176807976115 |
|          +(#34(),#42())          |    0.184    |  0.176814075984 |
|  /(sqrt(#20()),/(#38(),#20()))   |    0.184    |  0.176955186202 |
|          /(#13(),#0())           |    0.224    |  0.177010632189 |
|          /(#12(),#20())          |    0.208    |  0.177078482111 |
|          /(#17(),#37())          |    0.216    |  0.177147833681 |
|          /(#25(),#22())          |    0.232    |  0.177543338906 |
|          /(#12(),#38())          |    0.208    |  0.177689016669 |
| /(+(#38(),#22()),*(#36(),#36())) |    0.224    |  0.17784800209  |
|          +(#32(),#41())          |    0.216    |  0.177878234867 |
|          /(#18(),#4())           |    0.224    |  0.178041558215 |
|          /(#41(),#44())          |    0.208    |  0.178055309385 |
|          /(#15(),#14())          |    0.216    |  0.17811748424  |
|  *(sqrt(#36()),/(#20(),#38()))   |    0.192    |  0.178239155582 |
|  *(+(1(),#36()),/(#20(),#22()))  |    0.184    |  0.178269379803 |
|  /(sqrt(#38()),+(#36(),#20()))   |    0.232    |  0.178409388601 |
|   /(log(#22()),*(#36(),#20()))   |    0.224    |  0.178434570958 |
|  +(sqrt(#36()),/(#20(),#22()))   |    0.184    |  0.178499040523 |
|          /(#39(),#37())          |    0.224    |  0.178516411758 |
| +(*(#36(),#36()),/(#20(),#38())) |    0.208    |  0.178773286772 |
|          +(#27(),#33())          |     0.24    |  0.178902793756 |
|  /(sqrt(#36()),/(#22(),#20()))   |    0.184    |  0.179047943585 |
|          *(#18(),#43())          |     0.2     |  0.179058950291 |
| /(*(#36(),#22()),*(#36(),#38())) |    0.216    |  0.179124272051 |
|   /(+(1(),#38()),sqrt(#36()))    |    0.232    |  0.179132680536 |
|  +(+(#20(),#38()),/(1(),#20()))  |    0.224    |  0.179236212874 |
|          /(#19(),#4())           |    0.208    |  0.179306821434 |
|          /(#32(),#22())          |    0.208    |  0.179381777105 |
|  +(+(1(),#36()),/(#20(),#22()))  |    0.184    |  0.179393203553 |
|          +(#35(),#42())          |    0.176    |  0.179404329666 |
|            exp(#42())            |    0.208    |  0.179597165077 |
|  /(sqrt(#20()),/(#22(),#20()))   |    0.184    |  0.179826507366 |
|          /(#19(),#20())          |    0.216    |  0.179932052948 |
|          +(#42(),#43())          |    0.184    |  0.180046294878 |
|          +(#18(),#40())          |    0.208    |  0.180157980185 |
|  +(+(#36(),#22()),/(1(),#36()))  |    0.224    |  0.180195959082 |
|   *(sqrt(#22()),/(1(),#20()))    |    0.232    |  0.180199088283 |
|   /(log(#22()),*(#20(),#20()))   |    0.224    |  0.180330536274 |
|   /(log(#20()),/(#22(),#20()))   |    0.192    |  0.180462898037 |
| /(*(#36(),#22()),*(#38(),#38())) |     0.2     |  0.180513737676 |
|  *(sqrt(#20()),/(#20(),#38()))   |    0.192    |  0.180551269578 |
|          /(#32(),#14())          |    0.224    |  0.180641971598 |
|          +(#18(),#43())          |     0.2     |  0.18068221249  |
|          +(#13(),#41())          |    0.216    |  0.180687897251 |
|          /(#36(),#14())          |    0.224    |  0.180762826575 |
|          /(#15(),#4())           |    0.208    |  0.180777278774 |
|          +(#15(),#40())          |    0.208    |  0.180829523769 |
|          /(#2(),#21())           |    0.192    |  0.180879342318 |
| /(+(#38(),#38()),*(#36(),#36())) |    0.232    |  0.180895182404 |
|    /(+(1(),#38()),exp(#20()))    |    0.224    |  0.181049102619 |
|          /(#23(),#37())          |    0.224    |  0.181198554629 |
|          /(#43(),#4())           |    0.232    |  0.181312520446 |
|          /(#12(),#22())          |    0.208    |  0.181319699935 |
|          /(#32(),#4())           |    0.224    |  0.181381375778 |
|          /(#15(),#20())          |    0.216    |  0.181402510288 |
|          *(#35(),#40())          |    0.224    |  0.181572787931 |
|   *(exp(#20()),/(#20(),#22()))   |    0.192    |  0.181646855452 |
|  *(sqrt(#36()),/(#36(),#22()))   |    0.184    |  0.181784060666 |
|  +(+(#38(),#22()),/(1(),#20()))  |    0.232    |  0.181812974513 |
|          /(#40(),#31())          |    0.216    |  0.182115561877 |
|          /(#33(),#37())          |     0.2     |  0.182243698336 |
|    /(sqrt(#22()),log(#36()))     |    0.232    |  0.182243753913 |
|          /(#13(),#14())          |    0.232    |  0.18225426493  |
| /(+(#20(),#38()),+(#36(),#38())) |    0.248    |  0.182260366415 |
|          *(#40(),#44())          |    0.224    |  0.182261633941 |
|   /(log(#38()),*(#36(),#20()))   |    0.232    |  0.182423419893 |
|   /(log(#36()),/(#22(),#20()))   |    0.192    |  0.182425419233 |
|   /(+(1(),#38()),sqrt(#20()))    |    0.248    |  0.182499103192 |
|  *(/(1(),#36()),/(#38(),#20()))  |    0.232    |  0.182554375038 |
|          /(#41(),#31())          |    0.192    |  0.182647786485 |
|          +(#19(),#42())          |     0.2     |  0.182947044133 |
|          /(#16(),#13())          |    0.232    |  0.183064798107 |
|          /(#32(),#10())          |    0.232    |  0.183116884555 |
|          *(#13(),#25())          |    0.224    |  0.183134147968 |
|          /(#43(),#17())          |    0.184    |  0.183143569699 |
|   /(+(1(),#22()),sqrt(#36()))    |    0.232    |  0.183277666974 |
| *(/(#36(),#38()),/(#38(),#36())) |    0.184    |  0.183495293964 |
|    /(sqrt(#38()),log(#36()))     |    0.232    |  0.183657372048 |
|   /(log(#22()),+(#36(),#22()))   |    0.232    |  0.183715040023 |
| +(/(#36(),#20()),/(#38(),#38())) |    0.216    |  0.183743674198 |
|   *(exp(#36()),/(#20(),#22()))   |    0.192    |  0.183818168017 |
|    +(exp(#20()),/(1(),#20()))    |    0.248    |  0.183826349659 |
|  +(+(#36(),#38()),/(1(),#20()))  |    0.232    |  0.183873579505 |
|          /(#17(),#23())          |    0.216    |  0.183967349216 |
|          /(#34(),#23())          |     0.2     |  0.184025450274 |
|          /(#17(),#10())          |    0.216    |  0.184054972087 |
|  *(sqrt(#20()),/(#36(),#22()))   |    0.184    |   0.1841144843  |
|          /(#35(),#37())          |    0.192    |  0.184182906462 |
|          /(#18(),#0())           |    0.216    |  0.184210795017 |
|   /(log(#20()),/(#22(),#36()))   |    0.192    |  0.184394462327 |
|          /(#24(),#34())          |    0.224    |  0.18451990577  |
|           /(#4(),#4())           |    0.208    |  0.184679593032 |
|          /(#16(),#32())          |     0.24    |  0.184689146896 |
|          *(#3(),#16())           |    0.232    |  0.184737312144 |
|          /(#12(),#23())          |     0.2     |  0.184761925618 |
|          /(#33(),#38())          |    0.208    |  0.185163194104 |
|          /(#27(),#32())          |    0.224    |  0.185294373895 |
|          /(#25(),#38())          |     0.24    |  0.185312874497 |
|   /(exp(#20()),/(#38(),#36()))   |     0.2     |  0.185331125688 |
|          +(#35(),#41())          |     0.2     |  0.185410135537 |
|          +(#25(),#33())          |     0.24    |  0.185443376657 |
|    /(sqrt(#20()),exp(#20()))     |    0.216    |  0.185446514541 |
|  +(+(#20(),#38()),/(1(),#36()))  |    0.232    |  0.185456952292 |
|          /(#12(),#39())          |    0.208    |  0.185535750049 |
|          +(#18(),#44())          |    0.192    |  0.185611477434 |
|  +(+(#36(),#38()),/(1(),#36()))  |    0.232    |  0.185654153706 |
|          +(#16(),#41())          |    0.232    |  0.185676252715 |
|  +(+(1(),#20()),/(#36(),#22()))  |    0.184    |  0.185787211112 |
|          /(#17(),#20())          |     0.24    |  0.185907552963 |
|          +(#33(),#40())          |    0.208    |  0.185909105222 |
|          +(#17(),#40())          |    0.232    |  0.186088380953 |
|          /(#40(),#30())          |    0.224    |  0.18616212019  |
|          /(#28(),#36())          |     0.24    |  0.186411378017 |
|          +(#19(),#40())          |    0.208    |  0.186440775774 |
| +(*(#36(),#20()),/(#36(),#38())) |    0.208    |  0.186446089606 |
| /(+(#36(),#38()),+(#20(),#38())) |    0.208    |  0.186519369916 |
|          /(#42(),#43())          |    0.208    |  0.186632647941 |
|          +(#34(),#40())          |    0.208    |  0.18673225092  |
|          *(#3(),#25())           |    0.224    |  0.186788981959 |
|          /(#33(),#23())          |    0.208    |  0.186867956374 |
|          /(#25(),#34())          |    0.224    |  0.187184405735 |
|  +(+(#36(),#22()),/(1(),#20()))  |     0.24    |  0.187242314113 |
|   /(+(1(),#20()),+(1(),#36()))   |    0.256    |  0.187279519844 |
|  /(/(#22(),#36()),+(1(),#22()))  |    0.232    |  0.187309140124 |
|          /(#24(),#22())          |    0.224    |  0.187352866096 |
|          /(#40(),#12())          |    0.224    |  0.187365349992 |
| +(*(#36(),#20()),/(#20(),#38())) |    0.224    |  0.187576205688 |
|          +(#40(),#43())          |    0.224    |  0.187630716034 |
|          +(#16(),#42())          |    0.232    |  0.187673320529 |
|          *(#34(),#40())          |    0.224    |  0.187712200194 |
| +(*(#20(),#20()),/(#20(),#38())) |    0.224    |  0.187720560667 |
|     /(log(#20()),log(#36()))     |    0.248    |  0.187762864275 |
|  /(/(#38(),#20()),sqrt(#22()))   |     0.24    |  0.187796648669 |
|   /(/(#38(),#20()),exp(#22()))   |    0.232    |  0.187805081976 |
| +(/(#36(),#20()),/(#22(),#22())) |    0.224    |  0.187864509911 |
| +(*(#36(),#36()),/(#36(),#38())) |    0.208    |  0.187916546946 |
|          /(#27(),#34())          |    0.224    |  0.187962969516 |
|          *(#3(),#27())           |    0.232    |  0.187971027964 |
|   *(exp(#36()),/(#36(),#22()))   |    0.184    |  0.187984417009 |
|          /(#42(),#10())          |    0.192    |  0.18800131407  |
|  +(+(#20(),#22()),/(1(),#20()))  |     0.24    |  0.188020877894 |
|          *(#13(),#26())          |    0.232    |  0.188057698187 |
|   /(/(#22(),#36()),exp(#36()))   |    0.232    |  0.188067589563 |
|  /(/(#22(),#36()),+(1(),#38()))  |    0.232    |  0.188087703905 |
|          /(#2(),#39())           |     0.2     |  0.188190164805 |
|          *(#32(),#42())          |    0.208    |   0.188306449   |
|          /(#41(),#17())          |    0.192    |  0.188319963995 |
|          /(#12(),#21())          |    0.192    |  0.188345974426 |
|          /(#13(),#10())          |     0.24    |  0.188355121804 |
| +(*(#36(),#20()),/(#20(),#22())) |     0.2     |  0.188378059269 |
|          /(#35(),#23())          |    0.192    |  0.188428910866 |
|          +(#15(),#42())          |    0.208    |  0.188449263499 |
|          /(#42(),#32())          |    0.232    |  0.188453836746 |
|  +(+(#36(),#20()),/(1(),#36()))  |    0.248    |  0.188469293798 |
|  /(sqrt(#38()),/(#22(),#20()))   |     0.2     |  0.188623623676 |
|          /(#27(),#35())          |    0.224    |  0.188699590023 |
|          /(#42(),#13())          |    0.232    |  0.188713358006 |
|   /(/(#38(),#36()),exp(#36()))   |    0.232    |  0.188722758259 |
| /(*(#20(),#22()),*(#38(),#38())) |    0.216    |  0.188838300193 |
| /(/(#38(),#20()),+(#36(),#20())) |     0.24    |  0.188861712374 |
|   *(exp(#20()),/(#36(),#22()))   |    0.192    |  0.188884708733 |
| +(/(#20(),#36()),/(#38(),#38())) |    0.264    |  0.188889357435 |
|     /(exp(#22()),log(#36()))     |    0.232    |  0.188893110751 |
|   *(exp(#20()),/(#36(),#38()))   |    0.208    |  0.188927209063 |
|           /(#3(),#4())           |    0.232    |  0.188983251112 |
|          /(#1(),#35())           |    0.224    |  0.189075610905 |
| /(+(#22(),#22()),*(#20(),#20())) |    0.232    |  0.189078889645 |
| /(*(#36(),#36()),*(#36(),#20())) |    0.208    |  0.189297823512 |
|          /(#2(),#23())           |     0.2     |  0.18931230569  |
|   /(exp(#36()),/(#38(),#20()))   |    0.208    |  0.189389441903 |
|   /(log(#36()),/(#38(),#36()))   |    0.208    |  0.189424650128 |
|   /(log(#22()),+(#36(),#38()))   |    0.232    |  0.189532153048 |
|          /(#16(),#33())          |     0.24    |  0.189688125602 |
|    /(+(1(),#22()),exp(#20()))    |    0.224    |  0.189690115439 |
| /(+(#38(),#22()),*(#36(),#20())) |     0.24    |  0.189770783204 |
|          /(#17(),#36())          |     0.24    |  0.189851825679 |
|          /(#11(),#35())          |    0.224    |  0.189854174686 |
|          *(#17(),#18())          |    0.224    |  0.189913866916 |
|          +(#32(),#40())          |    0.224    |  0.190060328187 |
|          /(#4(),#10())           |     0.24    |  0.190227980432 |
|          /(#40(),#16())          |     0.2     |  0.190228070739 |
|   /(log(#36()),/(#22(),#36()))   |    0.192    |  0.190375274123 |
|  +(+(#22(),#22()),/(1(),#20()))  |    0.248    |  0.190393266243 |
|    /(log(#20()),sqrt(#38()))     |    0.192    |  0.190435094878 |
|          /(#15(),#10())          |    0.224    |  0.190468893254 |
|          /(#42(),#14())          |    0.184    |  0.190675843167 |
|          +(#3(),#41())           |    0.216    |  0.190729667861 |
|   /(/(#38(),#20()),exp(#38()))   |     0.24    |  0.190766110998 |
|          *(#41(),#44())          |     0.2     |   0.1907666236  |
|          /(#35(),#20())          |    0.208    |  0.190871106819 |
|          /(#41(),#33())          |    0.224    |  0.190871970054 |
|          /(#40(),#29())          |    0.224    |  0.190874189806 |
|          *(#3(),#26())           |    0.232    |  0.190909817672 |
|          *(#18(),#44())          |    0.192    |  0.191030106065 |
|          +(#35(),#40())          |    0.208    |  0.191146295365 |
|          +(#32(),#42())          |    0.208    |  0.191222329385 |
|          /(#28(),#22())          |    0.216    |  0.191235475526 |
|          /(#3(),#24())           |     0.24    |  0.191316023387 |
|    /(sqrt(#22()),exp(#38()))     |    0.232    |  0.191345743499 |
| +(*(#20(),#20()),/(#36(),#38())) |    0.216    |  0.19140848837  |
|          *(#12(),#40())          |    0.232    |  0.191439116125 |
| +(*(#20(),#20()),/(#20(),#22())) |    0.208    |  0.191542212453 |
|           /(1(),#16())           |     0.2     |  0.191603408192 |
|          /(#33(),#20())          |    0.216    |  0.19170483637  |
|          *(#41(),#43())          |    0.208    |  0.191858992553 |
|  +(+(#22(),#22()),/(1(),#36()))  |    0.232    |  0.191887300931 |
|          *(#27(),#44())          |    0.248    |  0.192045997434 |
|   /(/(#38(),#36()),log(#20()))   |     0.24    |  0.192086299039 |
|          /(#32(),#24())          |    0.232    |  0.192120910951 |
|    +(exp(#22()),/(1(),#20()))    |    0.248    |  0.192265298287 |
|          /(#28(),#38())          |    0.224    |  0.192323016521 |
|          *(#26(),#32())          |    0.232    |  0.192380275012 |
|          /(#16(),#34())          |    0.224    |  0.19243799718  |
|          *(#3(),#42())           |    0.208    |  0.192451435437 |
|   /(sqrt(#36()),+(1(),#22()))    |    0.184    |  0.192485156591 |
|          *(#28(),#40())          |    0.232    |  0.19262307354  |
|          *(#27(),#33())          |    0.216    |  0.192820425736 |
|    +(exp(#36()),/(1(),#36()))    |    0.232    |  0.192870613139 |
|          *(#27(),#32())          |    0.232    |  0.192894578183 |
|   *(exp(#36()),/(#20(),#38()))   |    0.216    |  0.192985525278 |
|   /(log(#20()),/(#38(),#36()))   |     0.2     |  0.193270063127 |
