+----------------+-------------+-----------------+
|   Algorithm    | Precision@5 |      NDCG@5     |
| *(#16(),#35()) |    0.208    |  0.169271380614 |
| *(#35(),#16()) |    0.208    |  0.169271380614 |
| /(#40(),#30()) |    0.208    |  0.169811285882 |
| /(#40(),#21()) |    0.224    |  0.169878298688 |
| +(#40(),#41()) |    0.192    |  0.169880762326 |
| +(#41(),#40()) |    0.192    |  0.169880762326 |
| *(#42(),#44()) |    0.192    |  0.169967290243 |
| *(#44(),#42()) |    0.192    |  0.169967290243 |
| /(#42(),#38()) |     0.2     |  0.17005615131  |
| /(#3(),#14())  |    0.208    |  0.170150488223 |
| /(#35(),#21()) |    0.192    |  0.170235359216 |
| /(#39(),#22()) |    0.176    |  0.170530181878 |
| /(#15(),#10()) |    0.208    |  0.170739384889 |
| /(#36(),#20()) |    0.192    |  0.171571961374 |
| *(#16(),#32()) |    0.224    |  0.171630573615 |
| *(#32(),#16()) |    0.224    |  0.171630573615 |
| /(#39(),#21()) |    0.216    |  0.171798838423 |
| /(#0(),#15())  |     0.2     |  0.171799952065 |
| /(#41(),#18()) |    0.208    |  0.171829325367 |
| +(#17(),#41()) |    0.224    |  0.171930699931 |
| +(#41(),#17()) |    0.224    |  0.171930699931 |
| +(#33(),#42()) |    0.192    |  0.172269785401 |
| +(#42(),#33()) |    0.192    |  0.172269785401 |
| /(#13(),#10()) |    0.216    |  0.172287354253 |
| /(#28(),#38()) |    0.216    |  0.172323016521 |
| *(#41(),#42()) |     0.2     |  0.172646869403 |
| *(#42(),#41()) |     0.2     |  0.172646869403 |
| /(#16(),#39()) |    0.208    |  0.172692323699 |
| /(#40(),#0())  |    0.232    |  0.172937085239 |
| +(#43(),#44()) |    0.192    |  0.173346248462 |
| +(#44(),#43()) |    0.192    |  0.173346248462 |
| /(#17(),#39()) |    0.216    |  0.17342835522  |
| /(#42(),#22()) |    0.208    |  0.173544295616 |
| *(#42(),#43()) |     0.2     |  0.173722200039 |
| *(#43(),#42()) |     0.2     |  0.173722200039 |
| +(#16(),#40()) |     0.2     |  0.173907920992 |
| +(#40(),#16()) |     0.2     |  0.173907920992 |
| /(#24(),#38()) |    0.224    |  0.173996352505 |
| +(#41(),#43()) |     0.2     |  0.174153050582 |
| +(#43(),#41()) |     0.2     |  0.174153050582 |
| +(#40(),#44()) |     0.2     |  0.174242945339 |
| +(#44(),#40()) |     0.2     |  0.174242945339 |
| /(#42(),#0())  |    0.176    |  0.174244723088 |
| /(#43(),#15()) |    0.184    |  0.17425712692  |
| *(#13(),#16()) |    0.224    |  0.17428498837  |
| *(#16(),#13()) |    0.224    |  0.17428498837  |
| /(#16(),#23()) |    0.216    |  0.174362238793 |
| *(#16(),#33()) |    0.216    |  0.174598413057 |
| *(#33(),#16()) |    0.216    |  0.174598413057 |
| /(#37(),#4())  |    0.192    |  0.174695014785 |
|  /(#3(),#0())  |    0.216    |  0.174913937828 |
| /(#13(),#14()) |    0.216    |  0.175026527821 |
| /(#32(),#14()) |    0.216    |  0.175026527821 |
| /(#28(),#20()) |    0.224    |  0.175205415603 |
| *(#16(),#34()) |    0.208    |  0.17526403092  |
| *(#34(),#16()) |    0.208    |  0.17526403092  |
| /(#40(),#38()) |     0.24    |  0.175328450038 |
| /(#34(),#21()) |     0.2     |  0.175453020945 |
| /(#34(),#37()) |     0.2     |  0.175453020945 |
| /(#16(),#19()) |    0.224    |  0.175643557008 |
| /(#42(),#20()) |    0.216    |  0.175662436152 |
| /(#12(),#36()) |    0.208    |  0.176050398095 |
| /(#2(),#37())  |    0.192    |  0.176294362355 |
| /(#13(),#0())  |    0.224    |  0.17652623116  |
|   exp(#41())   |    0.208    |  0.176585213118 |
|  sqrt(#41())   |    0.208    |  0.176585213118 |
|   log(#41())   |    0.208    |  0.176585213118 |
|  +(1(),#41())  |    0.208    |  0.176585213118 |
| +(#5(),#41())  |    0.208    |  0.176585213118 |
| +(#6(),#41())  |    0.208    |  0.176585213118 |
| +(#7(),#41())  |    0.208    |  0.176585213118 |
| +(#8(),#41())  |    0.208    |  0.176585213118 |
| +(#9(),#41())  |    0.208    |  0.176585213118 |
|  +(#41(),1())  |    0.208    |  0.176585213118 |
| +(#41(),#5())  |    0.208    |  0.176585213118 |
| +(#41(),#6())  |    0.208    |  0.176585213118 |
| +(#41(),#7())  |    0.208    |  0.176585213118 |
| +(#41(),#8())  |    0.208    |  0.176585213118 |
| +(#41(),#9())  |    0.208    |  0.176585213118 |
| +(#41(),#41()) |    0.208    |  0.176585213118 |
| +(#41(),#45()) |    0.208    |  0.176585213118 |
| +(#45(),#41()) |    0.208    |  0.176585213118 |
|  *(1(),#41())  |    0.208    |  0.176585213118 |
|  *(#41(),1())  |    0.208    |  0.176585213118 |
| *(#41(),#41()) |    0.208    |  0.176585213118 |
|  /(#41(),1())  |    0.208    |  0.176585213118 |
|     #41()      |    0.208    |  0.176585213118 |
| /(#37(),#0())  |    0.208    |  0.176792114093 |
| +(#34(),#42()) |    0.184    |  0.176814075984 |
| +(#42(),#34()) |    0.184    |  0.176814075984 |
| /(#43(),#19()) |    0.192    |  0.176898766108 |
| /(#12(),#20()) |    0.208    |  0.177078482111 |
| /(#17(),#37()) |    0.216    |  0.177147833681 |
| /(#40(),#14()) |    0.224    |  0.177213006716 |
| /(#25(),#22()) |    0.232    |  0.177543338906 |
| /(#23(),#37()) |    0.216    |  0.177602471253 |
| +(#32(),#41()) |    0.216    |  0.177878234867 |
| +(#41(),#32()) |    0.216    |  0.177878234867 |
| /(#4(),#15())  |    0.208    |  0.177981905166 |
| /(#32(),#4())  |    0.216    |  0.178054468648 |
| /(#41(),#44()) |    0.208    |  0.178055309385 |
| /(#39(),#37()) |    0.224    |  0.178516411758 |
| /(#16(),#15()) |    0.224    |  0.178846874825 |
| +(#27(),#33()) |     0.24    |  0.178902793756 |
| +(#33(),#27()) |     0.24    |  0.178902793756 |
| /(#10(),#19()) |    0.208    |  0.178922115748 |
| *(#18(),#43()) |     0.2     |  0.179058950291 |
| *(#43(),#18()) |     0.2     |  0.179058950291 |
| /(#34(),#23()) |    0.192    |  0.179188570278 |
| /(#32(),#22()) |    0.208    |  0.179381777105 |
| +(#35(),#42()) |    0.176    |  0.179404329666 |
| +(#42(),#35()) |    0.176    |  0.179404329666 |
|   exp(#42())   |    0.208    |  0.179597165077 |
|  sqrt(#42())   |    0.208    |  0.179597165077 |
|   log(#42())   |    0.208    |  0.179597165077 |
|  +(1(),#42())  |    0.208    |  0.179597165077 |
| +(#5(),#42())  |    0.208    |  0.179597165077 |
| +(#6(),#42())  |    0.208    |  0.179597165077 |
| +(#7(),#42())  |    0.208    |  0.179597165077 |
| +(#8(),#42())  |    0.208    |  0.179597165077 |
| +(#9(),#42())  |    0.208    |  0.179597165077 |
|  +(#42(),1())  |    0.208    |  0.179597165077 |
| +(#42(),#5())  |    0.208    |  0.179597165077 |
| +(#42(),#6())  |    0.208    |  0.179597165077 |
| +(#42(),#7())  |    0.208    |  0.179597165077 |
| +(#42(),#8())  |    0.208    |  0.179597165077 |
| +(#42(),#9())  |    0.208    |  0.179597165077 |
| +(#42(),#42()) |    0.208    |  0.179597165077 |
| +(#42(),#45()) |    0.208    |  0.179597165077 |
| +(#45(),#42()) |    0.208    |  0.179597165077 |
|  *(1(),#42())  |    0.208    |  0.179597165077 |
|  *(#42(),1())  |    0.208    |  0.179597165077 |
| *(#42(),#42()) |    0.208    |  0.179597165077 |
|  /(#42(),1())  |    0.208    |  0.179597165077 |
|     #42()      |    0.208    |  0.179597165077 |
| /(#17(),#4())  |    0.224    |  0.179729641066 |
| /(#19(),#20()) |    0.216    |  0.179932052948 |
| +(#42(),#43()) |    0.184    |  0.180046294878 |
| +(#43(),#42()) |    0.184    |  0.180046294878 |
| /(#40(),#10()) |    0.232    |  0.18008885263  |
| +(#18(),#40()) |    0.208    |  0.180157980185 |
| +(#40(),#18()) |    0.208    |  0.180157980185 |
| +(#18(),#43()) |     0.2     |  0.18068221249  |
| +(#43(),#18()) |     0.2     |  0.18068221249  |
| +(#13(),#41()) |    0.216    |  0.180687897251 |
| +(#41(),#13()) |    0.216    |  0.180687897251 |
| +(#15(),#40()) |    0.208    |  0.180829523769 |
| +(#40(),#15()) |    0.208    |  0.180829523769 |
| /(#2(),#21())  |    0.192    |  0.180879342318 |
| /(#15(),#20()) |    0.216    |  0.181402510288 |
| *(#35(),#40()) |    0.224    |  0.181572787931 |
| *(#40(),#35()) |    0.224    |  0.181572787931 |
| /(#33(),#37()) |     0.2     |  0.182243698336 |
| *(#40(),#44()) |    0.224    |  0.182261633941 |
| *(#44(),#40()) |    0.224    |  0.182261633941 |
| /(#21(),#0())  |     0.2     |  0.182348392578 |
| /(#3(),#15())  |    0.224    |  0.182673054334 |
| /(#36(),#14()) |    0.224    |  0.182779545463 |
|  /(#3(),#4())  |    0.224    |  0.182891348644 |
| +(#19(),#42()) |     0.2     |  0.182947044133 |
| +(#42(),#19()) |     0.2     |  0.182947044133 |
| /(#16(),#13()) |    0.232    |  0.183064798107 |
| *(#13(),#25()) |    0.224    |  0.183134147968 |
| *(#25(),#13()) |    0.224    |  0.183134147968 |
| /(#43(),#17()) |    0.184    |  0.183143569699 |
| /(#20(),#15()) |    0.216    |  0.183661961878 |
| /(#36(),#15()) |    0.216    |  0.183661961878 |
| /(#17(),#23()) |    0.216    |  0.183967349216 |
| /(#34(),#39()) |     0.2     |  0.184025450274 |
| /(#35(),#37()) |    0.192    |  0.184182906462 |
| /(#12(),#14()) |    0.216    |  0.184419328888 |
| /(#16(),#32()) |     0.24    |  0.184689146896 |
| *(#3(),#16())  |    0.232    |  0.184737312144 |
| *(#16(),#3())  |    0.232    |  0.184737312144 |
| /(#12(),#23()) |     0.2     |  0.184761925618 |
| /(#13(),#4())  |    0.232    |  0.184763163237 |
| /(#14(),#19()) |    0.208    |  0.184812189893 |
| /(#36(),#10()) |    0.232    |  0.185016685658 |
| /(#33(),#38()) |    0.208    |  0.185163194104 |
| /(#2(),#38())  |    0.216    |  0.185172750576 |
| /(#27(),#32()) |    0.224    |  0.185294373895 |
| /(#25(),#38()) |     0.24    |  0.185312874497 |
| +(#35(),#41()) |     0.2     |  0.185410135537 |
| +(#41(),#35()) |     0.2     |  0.185410135537 |
| +(#25(),#33()) |     0.24    |  0.185443376657 |
| +(#33(),#25()) |     0.24    |  0.185443376657 |
| /(#0(),#14())  |    0.232    |  0.185450232325 |
| /(#12(),#39()) |    0.208    |  0.185535750049 |
| +(#18(),#44()) |    0.192    |  0.185611477434 |
| +(#44(),#18()) |    0.192    |  0.185611477434 |
| +(#16(),#41()) |    0.232    |  0.185676252715 |
| +(#41(),#16()) |    0.232    |  0.185676252715 |
| /(#17(),#20()) |     0.24    |  0.185907552963 |
| +(#33(),#40()) |    0.208    |  0.185909105222 |
| +(#40(),#33()) |    0.208    |  0.185909105222 |
| +(#17(),#40()) |    0.232    |  0.186088380953 |
| +(#40(),#17()) |    0.232    |  0.186088380953 |
| /(#33(),#23()) |    0.208    |  0.186089392593 |
| /(#33(),#39()) |    0.208    |  0.186089392593 |
| /(#28(),#36()) |     0.24    |  0.186411378017 |
| +(#19(),#40()) |    0.208    |  0.186440775774 |
| +(#40(),#19()) |    0.208    |  0.186440775774 |
| /(#33(),#10()) |    0.208    |  0.186491815452 |
| /(#2(),#22())  |    0.216    |  0.186554412722 |
